file	t	f0	F1	F2	F3	H1c	H2c	H4c	A1c	A2c	A3c	H2Ku	H5Ku	H1u	H2u	H4u	A1u	A2u	A3u	B1	B2	B3	H1H2c	H2H4c	H1A1c	H1A2c	H1A3c	H2KH5Ku	H1H2u	H2H4u	H1A1u	H1A2u	H1A3u	CPP	HNR05	HNR15	HNR25	HNR35	intensity
 3.wav	0.467	--undefined--	1124.026	1736.402	2731.875	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.969	-2.5437197525818607	-3.0788750616690437	-3.738604040131767	-4.747340857956432	10.197192975711445
 3.wav	0.472	--undefined--	1004.339	1770.86	2768.295	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.546	-0.12624947471846665	-1.8101747436786428	-1.808909997921888	-3.5485746357220114	10.085464911032965
 3.wav	0.477	--undefined--	1005.383	1786.346	2798.615	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.933	-1.8154892555077582	-2.9330005873701825	-3.0029562311708444	-3.5778274358708417	9.974938147111933
 3.wav	0.482	--undefined--	1119.589	1779.056	2649.309	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.968	-2.849801840786823	-4.06190816967036	-5.017556035516976	-4.610238156336063	9.866087450847408
 3.wav	0.487	--undefined--	1033.278	1731.209	2547.109	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	16.816	-1.1301160092816118	-1.565978155201178	-3.7759658751529823	-5.519753722580164	9.76112772978034
 3.wav	0.492	--undefined--	948.898	1753.287	2566.156	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.567	0.9348186819547226	-0.9882736540115898	-4.537746807999252	-5.340828286143497	9.662690565052799
 3.wav	0.497	--undefined--	994.844	1914.527	2442.44	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.204	-0.9262320289014576	-3.193261962291225	-4.177863438230826	-5.235513717148727	9.582214022720335
 3.wav	0.502	--undefined--	970.12	2018.658	2523.565	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.994	-0.9749414812614778	-4.271618741265178	-4.07156217466704	-5.3799771490933725	9.542866669424924
 3.wav	0.507	--undefined--	1017.56	2034.717	2575.387	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.457	-0.8508327579123393	-1.672532678577485	-4.930820457862111	-4.862709342316509	9.591031730731894
 3.wav	0.512	--undefined--	986.05	1895.941	2521.15	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	16.511	-0.8244288785748182	-2.2899286841018123	-4.499982370422903	-4.9918300987348205	9.79793673081407
 3.wav	0.517	--undefined--	1123.991	2116.704	3063.885	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.842	-1.4768444929416882	-1.0526121205323955	-4.701084045630456	-5.614095238362291	10.230863234149062
 3.wav	0.522	--undefined--	1227.504	1926.068	2891.557	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.662	1.1717443561308185	-0.05887555843461163	-4.1390679298018025	-4.695620934358173	10.90440191501298
 3.wav	0.527	--undefined--	1161.704	1757.87	2715.79	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.825	2.5004571270173903	0.5689779866313944	-3.492311210237364	-4.315520826437681	11.726743424427156
 3.wav	0.532	--undefined--	1317.757	1983.18	2495.785	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	16.339	1.0458100271005737	-2.451281178329557	-3.623911753355151	-3.7155224049494007	12.556252219554969
 3.wav	0.537	--undefined--	1151.665	1614.481	2797.268	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.422	-0.8634088221512821	-1.2078405740250957	-3.552982367907328	-3.851480022447716	13.241274054987926
 3.wav	0.542	--undefined--	980.867	1669.212	2827.478	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.594	-3.503719377596984	-2.32174451279925	-5.140851666485851	-4.503010973291895	13.685987118904643
 3.wav	0.547	--undefined--	959.152	1663.984	2832.909	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.873	-0.14002717270111636	-1.8485310677015432	-0.8512633287501246	-0.5271717085639929	13.834302694872218
 3.wav	0.552	--undefined--	923.826	1650.397	2825.344	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.445	-0.19037962259002228	-2.6321116846146935	-0.782197798791308	-0.5456410786570163	13.682401338418654
 3.wav	0.557	--undefined--	877.153	1662.105	2714.29	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	12.613	0.982707900352698	-2.648099195994995	-0.7940444207980426	-0.6744781051200022	13.265907164480709
 3.wav	0.562	--undefined--	944.369	1718.211	2695.65	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	12.8	3.468732442685372	-1.7669254125691245	-0.24496421469190804	-0.4213033767604107	12.677923959527886
 3.wav	0.567	--undefined--	1035.203	1764.179	2723.678	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.174	-3.471778655484064	-5.156869319208072	-4.093687000253597	-4.469781810354483	12.052679174896422
 3.wav	0.572	--undefined--	1169.057	1619.66	2777.463	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.151	-1.209923559379469	-4.098094344961551	-4.237617639028757	-4.715321946202556	11.548636243458503
 3.wav	0.577	--undefined--	1464.491	1506.792	2902.224	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.477	-1.1673828138958418	-2.852750757260244	-3.5877627350946746	-3.6236311016273026	11.254042646446527
 3.wav	0.582	--undefined--	1247.95	1705.304	2901.511	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.042	-1.9366791924989892	-1.7081971775955085	-4.007176363694744	-4.609377306123351	11.152866919074167
 3.wav	0.587	--undefined--	1112.49	1620.017	2759.442	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.129	0.05011289064931989	-1.4399680320577213	-4.090787098392744	-3.3738252599423184	11.159799957013528
 3.wav	0.592	--undefined--	994.239	1636.123	2685.004	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.081	0.09118054627393005	-3.3790761847146094	-4.127954532588093	-3.406712743936633	11.173479968505685
 3.wav	0.597	--undefined--	1031.007	1780.799	2685.652	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.695	2.3792547992871484	-2.367360422192792	-4.278756654587154	-4.005051576572009	11.240977967153562
 3.wav	0.602	--undefined--	1206.102	1905.707	3310.375	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.687	1.1196501859213168	-2.9797149566755197	-4.242183056821501	-5.2513298048452475	11.132171758194112
 3.wav	0.607	--undefined--	1243.287	1856.174	3149.372	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.527	-0.27663832671196037	-3.626293223073213	-4.171458133695405	-5.6560004919928275	11.142974726454462
 3.wav	0.612	--undefined--	971.535	1759.782	2819.969	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.902	-0.32205267213024114	-2.8291615527796594	-4.164236347993052	-5.303068619928327	11.398298027763873
 3.wav	0.617	--undefined--	888.293	1827.608	2753.919	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.501	-0.045594071111060626	-3.0929857183888574	-5.297804875708751	-5.454177852955984	12.412819569500456
 3.wav	0.622	--undefined--	944.563	1952.407	2659.072	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.277	-2.90227645690333	-1.6576225377968814	-3.5168532067658207	-4.009757028020522	14.494393108410504
 3.wav	0.627	--undefined--	1079.161	1872.72	2589.354	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.594	-1.9394120448226524	-1.9499582450778754	-3.68669875900686	-3.65822969850137	17.320455634565274
 3.wav	0.632	--undefined--	1052.869	1882.5	2575.949	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.164	7.587524072903785	-0.10146999907678372	-3.0654539204338374	-3.697798367130451	20.352646066436037
 3.wav	0.637	--undefined--	995.416	1756.187	2589.308	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.892	2.9550266620689247	-2.42162727736366	-4.007787182523072	-4.5875314091304356	23.158095928937662
 3.wav	0.642	150.6198618009579	1519.293	2228.7	3290.356	53.57434821686261	33.69252987381	25.207949526442814	0.9445826431184408	7.558556628355948	18.509997415171114	34.14468703411626	26.51466250250811	53.70046234934801	34.20327666715182	27.361701425903455	36.07966438808353	35.56624904784612	32.302705231817356	50.03287126032134	78.26050979394599	163.29834548262542	19.881818343052608	8.484580347367189	52.629765573744166	46.01579158850666	35.064350801691496	7.63002453160815	19.49718568219619	6.841575241248364	17.62079796126448	18.134213301501887	21.397757117530652	14.451	5.488547213509723	0.8417711254800919	-0.35638835153322423	-0.6509873613215684	25.723126740655932
 3.wav	0.647	148.0351946030871	1791.483	2380.497	3419.444	61.38937821178071	44.86830863397551	26.84033222471241	-1.836224989433969	4.795252233221799	12.509368457168485	35.39762916815155	26.289713220871644	61.48311238891364	45.24651208227327	28.40887535430599	35.39762916815155	36.009054009475946	29.888971318695972	57.30097177860684	87.1007725606639	174.6628598431783	16.5210695778052	18.0279764092631	63.22560320121468	56.59412597855891	48.880009754612225	9.10791594727991	16.23660030664037	16.83763672796728	26.085483220762086	25.474058379437693	31.594141070217667	12.148	15.360832491865235	7.0996290019133745	4.853820977248565	4.188978497320685	27.96713880815913
 3.wav	0.652	145.8592607614039	1595.199	2488.511	3583.067	66.69107310937316	51.978144226323984	32.56495827914757	1.7100491107289173	8.910611847887957	16.268773860950365	32.86836281674602	26.92390945021501	66.79442869482206	52.39592378104898	34.31171006539242	36.25713351672589	34.43368651047101	29.606083982124574	51.1285623949267	93.87873175975689	189.8601097866896	14.71292888304918	19.413185947176416	64.98102399864425	57.78046126148521	50.4222992484228	5.944453366531011	14.398504913773081	18.08421371565656	30.537295178096173	32.36074218435105	37.188344712697486	12.007	9.252980926145163	8.696875117876111	8.20116039770704	7.987140638521196	29.93953462992873
 3.wav	0.657	144.397557809168	1369.997	2523.784	3613.692	69.11930396236433	57.65397085767742	37.03083114338112	6.372612608136336	15.555122413966107	20.325378988921656	32.77902782356603	30.110310679561735	69.24531602788659	58.165240152617166	39.2054430093599	38.83325682107888	36.56232893007729	30.4658913998191	46.55037097701041	95.98623773687463	192.18521603924432	11.465333104686906	20.6231397142963	62.74669135422799	53.564181548398224	48.79392497344267	2.6687171440042974	11.080075875269422	18.95979714325727	30.412059206807704	32.682987097809296	38.77942462806749	15.259	4.494498024466171	4.4854118403032865	4.403807022102037	4.361886180466659	31.632076816135655
 3.wav	0.662	143.7119362990941	1328.7	2550.589	3719.859	70.25986893309549	64.23432642255901	39.67271251204281	12.152030435787939	20.150142647000305	25.580421568433465	36.61806864441688	28.973535580782013	70.39018561100542	64.76352003024053	41.9327527464089	44.18503824257791	40.10025094412259	33.73848765448415	45.895553770456	97.72361352088566	202.639615793078	6.025542510536482	24.5616139105162	58.107838497307554	50.10972628609518	44.679447364662025	7.644533063634867	5.626665580764893	22.830767283831626	26.20514736842751	30.28993466688283	36.65169795652127	18.509	5.408461876775872	5.36454231093963	5.315683513080746	5.301518346208285	33.113033926412314
 3.wav	0.667	143.7111849040178	1252.308	2632.602	3732.329	71.2159282186106	68.54524814927498	40.88461723896897	21.685609516920756	23.203108059081504	26.57340746064093	36.81556717272485	24.467566975151477	71.35746243313926	69.12127076235456	43.3707736844059	52.84741383020816	40.81980300342082	34.42580346881584	45.00903477048811	103.77257292604486	203.9249773730176	2.670680069335617	27.66063091030601	49.53031870168984	48.0128201595291	44.64252075796967	12.34800019757337	2.236191670784706	25.75049707794866	18.5100486029311	30.53765942971844	36.93165896432342	17.744	9.006639875186828	8.924973068090534	8.868927629477161	8.816549505712327	34.3646953290983
 3.wav	0.672	144.2099751896692	271.706	1147.101	2661.042	69.36579344274125	59.27425002976851	52.35799296316688	57.939132643180955	49.82377500847757	65.38899668905864	34.959289660341895	25.288386979123768	72.22207483364394	71.50534054194165	44.05666376111516	71.50534054194165	53.74263393222222	41.42451082243441	61.05300633537596	44.14575495334592	106.0769952314468	10.09154341297274	6.916257066601631	11.426660799560295	19.54201843426368	3.9767967536826063	9.670902681218127	0.716734291702295	27.44867678082649	0.716734291702295	18.479440901421725	30.797564011209538	19.954	12.347274736243595	12.189373442220965	12.11138272762068	12.012715862832014	35.46127991159839
 3.wav	0.677	144.9767454902019	279.545	1121.427	2646.15	70.27315905367806	59.395077673658676	51.66803782332835	58.77661969466921	51.59721997782292	65.90584502547973	33.29366501244186	24.450363677588754	73.01080728440344	72.86924120084069	44.046977499575	72.86924120084069	56.2671920142957	42.18937722003048	59.43328565046444	44.055828652984275	105.16193259001142	10.878081380019381	7.727039850330328	11.49653935900885	18.67593907585514	4.367314028198322	8.843301334853109	0.14156608356275058	28.82226370126569	0.14156608356275058	16.74361527010774	30.82143006437296	22.601	17.780745798883654	17.344490785272903	17.16517101037455	16.91401374753457	36.447705965649064
 3.wav	0.682	145.78466934830595	281.816	1109.603	2626.896	71.03287537515837	59.98232651003091	51.295139327984195	59.42656148575731	52.23720152122794	66.65748911424453	32.86639620256024	26.965021778516803	73.76380546379238	73.66238676359438	43.83415477701048	73.66238676359438	57.154653758579826	43.1732740201069	59.0692382357115	44.073765619280174	103.93226084740864	11.05054886512746	8.687187182046713	11.606313889401058	18.79567385393043	4.375386260913842	5.901374424043436	0.10141870019799626	29.8282319865839	0.10141870019799626	16.609151705212554	30.590531443685478	22.786	22.475180246557073	21.996016753825366	21.64742594642877	21.383557003892445	37.46868046562467
 3.wav	0.687	146.53470857972854	280.487	1094.806	2611.449	71.74152790082127	60.84333963186947	50.94687462944951	59.9923634117763	52.63218050521891	67.92567533548032	34.080044350742156	26.192534791687404	74.53460982735639	74.13929595018428	43.391759032775205	74.13929595018428	57.59672695145885	44.330511478807246	59.48033071450701	44.06830730929489	102.98012691438845	10.898188268951799	9.896465002419959	11.749164489044965	19.109347395602356	3.815852565340947	7.887509559054752	0.3953138771721143	30.74753691740907	0.3953138771721143	16.937882875897543	30.204098348549145	23.409	25.437383938942574	24.19459609858442	23.703069281831727	23.45721511576817	38.73275100495101
 3.wav	0.692	147.18681115827894	278.4	1113.804	2605.166	72.38949228481306	61.67475073654479	51.313959762036184	60.41602806271811	53.59042546548284	69.90559575602228	34.869591921539545	25.795207281997214	75.24767453248883	74.38947048963324	43.408087524682614	74.38947048963324	58.211337248465355	46.641834089691876	60.04606719035472	44.27076316611907	102.69123415024603	10.714741548268272	10.360790974508603	11.973464222094947	18.79906681933022	2.4838965287907797	9.07438463954233	0.8582040428555899	30.981382964950626	0.8582040428555899	17.036337284023475	28.605840442796953	18.206	25.687373230613275	24.01729037096012	23.45176301821954	23.02458018816635	40.47592721979176
 3.wav	0.697	147.80635611314912	273.717	1128.529	2614.958	72.875907277329	62.90688836528807	52.196164368737385	60.86267260870501	54.589668174049635	72.3690620752332	36.50014505369456	29.187505488628137	75.85689813445684	74.49648309277504	43.76796493659059	74.49648309277504	58.74192328950164	48.90673136791281	61.19776504197706	44.446884596558995	103.60219732083802	9.969018912040937	10.710723996550684	12.013234668623994	18.28623910327937	0.5068452020958034	7.312639565066423	1.3604150416818044	30.72851815618445	1.3604150416818044	17.1149748449552	26.95016676654403	13.772	26.752509191685583	24.48388797129219	23.947127174909603	23.61908590511126	42.66439890252954
 3.wav	0.702	148.5644556923674	268.978	1116.724	2616.64	73.23729771499126	64.16846589830921	52.432246780206825	61.259962638941886	55.12317088412042	74.30653814612941	36.934712642883774	29.555076193448663	76.36364748109479	74.57100705682394	43.62085955465731	74.57100705682394	59.06105207613764	50.27436041279483	62.412435455165465	44.45664902142678	103.94309625698611	9.06883181668205	11.736219118102383	11.977335076049371	18.114126830870838	-1.0692404311381551	7.379636449435111	1.792640424270843	30.950147502166637	1.792640424270843	17.302595404957145	26.08928706829996	14.554	29.071211346687193	26.868905270435217	26.18035069445749	25.765708752109994	45.087815565422254
 3.wav	0.707	149.32467191036903	766.994	1573.857	2584.367	76.48864816209174	73.24163351147189	32.58789372174222	27.5020357966687	25.752277465289673	48.95949670665491	46.40118896369409	31.702257271478153	76.90259778075132	74.98662507801173	41.98558478349079	54.9691218605483	45.471138340111146	52.46969783520236	42.680103722788395	51.09114165853545	101.72851192148312	3.247014650619846	40.65373978972967	48.986612365423035	50.73637069680206	27.529151455436825	14.698931692215936	1.9159727027395945	33.001040294520934	21.933475920203023	31.431459440640175	24.43289994554896	14.041	27.607639463760343	26.0577923543978	25.498464496386177	25.296151106501558	47.461581110404666
 3.wav	0.712	149.33357663083262	438.133	1727.002	2382.987	76.67997666422134	71.29362035916769	47.637104750692544	48.1167298440407	54.47394760180403	58.591783083484394	60.80613076909425	44.63753205533586	77.811002814578	76.9170818872725	50.026435258901245	69.6851994778069	61.214076589485074	59.30690734968904	39.18247216380623	55.34689472859193	87.57177066856622	5.386356305053653	23.656515608475146	28.563246820180645	22.206029062417315	18.08819358073695	16.168598713758392	0.8939209273055013	26.890646628371258	8.1258033367711	16.59692622509293	18.504095464888962	13.411	17.299323154793424	19.485191227096216	21.481871706654893	23.406528770372994	49.645423186081
 3.wav	0.717	148.17698085622985	586.074	1722.211	2355.603	78.60890707154137	76.95373950105098	48.456278298395176	53.63427905144969	57.25708708605357	61.05084368195507	69.19703501775177	52.482174514798594	79.24555212195364	79.76880968868238	72.21578317637	77.85170091670525	69.60978588360899	67.69383686897937	40.87464343074848	55.022614245085464	85.51860321335064	1.6551675704903914	28.4974612026558	24.97462802009168	21.351819985487793	17.558063389586295	16.71486050295318	-0.5232575667287449	7.553026512312385	1.3938512052483816	9.635766238344644	11.551715252974262	12.701	2.1787954364209177	-0.1290475902517815	-0.578074134104764	-0.6704855091723171	51.54653597304723
 3.wav	0.722	146.23232955266846	719.506	1586.246	2256.87	79.47133668715131	80.18050643371916	73.11206159850171	55.77176510960041	51.94508246693028	58.71292637926607	69.85928789215463	52.09315791848344	79.91146302499257	82.04684565134498	83.68579813534934	82.46898251177458	70.1556233674838	68.92587838671358	41.99489616332047	50.96095883814552	78.98277763080797	-0.7091697465678521	7.0684448352174485	23.6995715775509	27.526254220221027	20.758410307885235	17.766129973671184	-2.13538262635241	-1.6389524840043634	-2.557519486782013	9.755839657508773	10.985584638278993	13.65	1.048081522191312	1.4544075275951207	0.5585789041795892	0.4074364276544481	53.165318299763854
 3.wav	0.727	144.43232281819303	636.64	1202.974	2609.639	78.650955424334	79.22269646787566	71.52336464595118	61.85888552710629	61.758551764380634	71.24981402055839	64.46102980209753	48.00841582659726	79.23499984614044	81.73442580761977	88.38245713799827	88.54019391922323	82.21972798913485	64.34974345386897	41.04999958571639	44.62565350622791	102.2543063053533	-0.5717410435416639	7.699331821924488	16.792069897227712	16.892403659953366	7.401141403775611	16.45261397550027	-2.499425961479332	-6.648031330378501	-9.305194073082788	-2.9847281429944132	14.885256392271472	16.089	-1.7301320870549166	-0.7564826916203493	-1.1453789043200442	-1.1870416465448077	54.494701685036986
 3.wav	0.732	143.7204948391033	671.442	1243.337	2860.101	78.59157515495872	79.15331793112694	76.53518435632301	62.685927837125334	62.73360146891832	79.84593651126576	59.34819080235229	48.059442038266695	79.11504737795502	81.38438213153438	89.91585522483683	89.91585522483683	83.91845228407257	70.29683018775799	41.30994538410273	44.91889790769304	121.85988196276259	-0.5617427761682166	2.6181335748039203	15.905647317833385	15.857973686040395	-1.2543613563070437	11.288748764085597	-2.2693347535793578	-8.531473093302452	-10.80080784688181	-4.8034049061175494	8.818217190197032	16.629	-2.0413356668519773	-2.484124614907747	-2.748889590069071	-2.8002662740200748	55.56788228198034
 3.wav	0.737	144.40145819140469	698.559	1290.725	2915.887	78.98730038626053	79.16132277467665	77.80241657923887	65.05921758395054	62.15449127326186	80.73007956138271	58.04714136645978	48.148647115980026	79.4754649188509	81.2321352639155	89.62839471629708	92.58438228547857	83.6064892937071	71.78015412737841	41.62105303655562	45.51583906291862	126.79404711935145	-0.1740223884161196	1.3589061954377826	13.928082802309987	16.832809112998667	-1.7427791751221804	9.898494250479757	-1.7566703450645917	-8.396259452381585	-13.108917366627665	-4.131024374856196	7.695310791472494	12.793	-0.36756795454484614	-1.064768840282532	-1.1356560991098472	-1.169238274428002	56.40261820720083
 3.wav	0.742	145.98039338048432	718.911	1323.145	2923.529	79.25541221031114	79.0132992364556	78.80167405896984	66.36201551093195	64.40485817858456	80.4861453143639	59.67058895485344	48.94858309934058	79.72707016719254	81.00952997607382	89.95679285588028	94.09477774173146	86.05819216239128	72.44233209708847	41.96151697196616	46.109964660958504	127.99828013311678	0.24211297385554076	0.21162517748575738	12.893396699379181	14.850554031726574	-1.23073310405276	10.722005855512862	-1.2824598088812849	-8.947262879806459	-14.367707574538926	-6.3311219951987425	7.284738070104069	21.57	5.962002005250421	2.752305700842885	2.7359858741979313	2.5868545045584614	57.03802766421548
 3.wav	0.747	147.57808998468946	733.53	1329.444	2936.795	79.30151914078203	78.85414646141055	78.42353193480596	66.61531512270199	66.50555947158163	83.78042339821688	61.34255517126853	51.25014018622927	79.7677140725933	80.82478865137821	89.31163086198549	94.57752143782473	88.52866887718008	75.95800497903414	42.25255136388529	46.393161231682164	129.70291646714432	0.4473726793714832	0.430614526604586	12.686204018080048	12.7959596692004	-4.4789042574348485	10.092414985039262	-1.0570745787849205	-8.486842210607279	-14.809807365231435	-8.760954804586788	3.8097090935591496	24.061	12.05770445951189	7.375959852477953	7.362272123942173	7.12028675737594	57.50060336891906
 3.wav	0.752	148.57500876476462	743.893	1334.445	2931.858	79.28035468272469	78.74943938134881	77.63071756067761	66.39192666743298	67.9673660077247	85.31285011689206	61.94637277138885	52.89181267226854	79.74193059975019	80.69870704031308	88.31028977579776	94.51693567044421	90.24507508145007	77.889860028139	42.440231018478485	46.585246856267574	129.62648371658287	0.5309153013758845	1.1187218206711975	12.888428015291709	11.312988674999986	-6.032495434167373	9.054560099120309	-0.9567764405628907	-7.611582735484674	-14.775005070694021	-10.503144481699877	1.8520705716111934	28.373	22.694564828374816	13.327239229011408	13.131239280527753	12.290782608594206	57.82560813738641
