Speaker,Filename,id,trial_number,tune,seg_Start,seg_End,Label,t,t_ms,f0,F0_semitones,H1H2c,CPP,H1A3c,keep_pulse,pulse_id,pulse_transform,f0_transformed,file_checked,tags,notes
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,25,1.79,116.631,-0.935188417116658,-18.362,22.78,-9.357,TRUE,3907,1,116.631,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,26,1.8,116.827,-0.906119209521252,-20.573,22.12,-14.675,TRUE,3908,1,116.827,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,27,1.81,117.37,-0.825839635218418,-16.103,22.551,-9.873,TRUE,3909,1,117.37,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,28,1.82,118.184,-0.706187230630559,-15.831,21.593,-8.658,TRUE,3910,1,118.184,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,29,1.83,119.095,-0.573249889507116,-16.289,19.595,-8.236,TRUE,3911,1,119.095,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,30,1.84,120.091,-0.429067614671918,-17.321,24.564,-10.326,TRUE,3912,1,120.091,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,31,1.85,121.041,-0.292654292837551,-16.209,23.029,-11,TRUE,3913,1,121.041,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,32,1.86,122.154,-0.134190759498455,-16.685,19.208,-12.743,TRUE,3914,1,122.154,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,33,1.87,122.985,-0.0168156371728546,-20.581,20.071,-14.664,TRUE,3915,1,122.985,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,34,1.88,123.304,0.0280311867194458,-19.844,18.756,-12.024,TRUE,3916,1,123.304,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,35,1.89,124.261,0.16187880149948,-15.311,17.583,-9.43,TRUE,3917,1,124.261,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,36,1.9,126.158,0.42417629600482,-11.862,13.184,2.862,TRUE,3918,1,126.158,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,37,1.91,126.883,0.523381414552086,-13.819,13.819,-6.908,TRUE,3919,1,126.883,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,38,1.92,125.972,0.398633156232369,-13.967,14.381,-5.211,TRUE,3920,1,125.972,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,39,1.93,124.607,0.21001736225634,-9.202,12.643,1.178,TRUE,3921,1,124.607,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,40,1.94,122.615,-0.068978266061688,-0.741,8.68,0.634,TRUE,3922,1,122.615,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,41,1.95,122.545,-0.0788645759595459,-1.951,12.089,16.543,TRUE,3923,1,122.545,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,42,1.96,124.988,0.262871040015182,-1.076,12.381,13.465,TRUE,3924,1,124.988,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,43,1.97,125.628,0.351292545423357,1.301,10.199,7.361,TRUE,3925,1,125.628,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,44,1.98,125.793,0.37401567985568,3.849,15.678,18.465,TRUE,3926,1,125.793,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,54,2.08,118.179,-0.706919677777246,14.113,10.587,23.059,TRUE,3927,1,118.179,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,55,2.09,118.324,-0.685691281641221,20.551,13.354,27.608,TRUE,3928,1,118.324,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,56,2.1,124.582,0.206543625344048,18.547,8.772,24.738,TRUE,3929,1,124.582,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,57,2.11,123.724,0.0869005457590163,25.055,11.514,11.955,TRUE,3930,1,123.724,FALSE,,
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,58,2.12,126.574,0.481169000912241,28.837,8.722,23.898,TRUE,3931,1,126.574,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,1,0.42,123.817,0.0999088776424869,21.335,13.694,27.261,TRUE,3932,1,123.817,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,5,0.46,136.997,1.85112757756661,8.941,14.885,24.401,TRUE,3933,1,136.997,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,6,0.47,135.809,1.70034503968862,3.711,11.209,26.113,TRUE,3934,1,135.809,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,7,0.48,125.725,0.364654606834673,6.244,15.345,24.467,TRUE,3935,1,125.725,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,8,0.49,123.278,0.0243803050295783,9.693,15.124,15.848,TRUE,3936,1,123.278,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,9,0.5,124.459,0.189442681696244,10.224,11.02,20.481,TRUE,3937,1,124.459,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,10,0.51,125.524,0.336954745892075,11.379,9.75,22.542,TRUE,3938,1,125.524,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,11,0.52,125.726,0.364792306350609,13.257,13.971,24.024,TRUE,3939,1,125.726,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,12,0.53,125.316,0.308243474584507,13.471,11.272,22.997,TRUE,3940,1,125.316,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,13,0.54,124.455,0.188886269746987,13.74,16.639,11.175,TRUE,3941,1,124.455,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,14,0.55,123.386,0.0395404653486498,12.115,17.79,15.31,TRUE,3942,1,123.386,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,15,0.56,122.948,-0.0220248331976866,9.362,19.809,12.005,TRUE,3943,1,122.948,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,16,0.57,122.456,-0.0914424705105428,8.793,13.426,23.45,TRUE,3944,1,122.456,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,17,0.58,121.28,-0.258504130705984,8.419,14.516,14.455,TRUE,3945,1,121.28,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,18,0.59,119.524,-0.511000009384648,7.984,7.563,18.045,TRUE,3946,1,119.524,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,19,0.6,118.426,-0.670773783526698,8.503,11.882,19.136,TRUE,3947,1,118.426,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,20,0.61,117.808,-0.761353893336249,12.062,10.583,9.977,TRUE,3948,1,117.808,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,21,0.62,115.026,-1.17508404815425,11.385,16.144,8.096,TRUE,3949,1,115.026,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,22,0.63,112.994,-1.48365002620367,10.752,17.371,8.634,TRUE,3950,1,112.994,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,23,0.64,111.008,-1.79064022397085,9.04,19.647,11.011,TRUE,3951,1,111.008,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,24,0.65,108.947,-2.11508638839074,5.467,18.368,11.371,TRUE,3952,1,108.947,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,25,0.66,106.455,-2.51567948807262,-1.201,17.64,8.842,TRUE,3953,1,106.455,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,26,0.67,104.269,-2.87488047091184,-8.889,9.04,1.558,TRUE,3954,1,104.269,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,27,0.68,102.37,-3.19308816797406,4.71,10.713,9.749,TRUE,3955,1,102.37,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,1,0.69,101.099,-3.40937930788891,8.049,9.664,11.062,TRUE,3956,1,101.099,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,2,0.7,100.768,-3.46615322178252,8.912,10.085,11.176,TRUE,3957,1,100.768,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,3,0.71,100.052,-3.58960395692788,6.474,13.212,8.185,TRUE,3958,1,100.052,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,9,0.77,105.673,-2.64332234137063,10.645,10.059,4.349,TRUE,3959,1,105.673,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,10,0.78,106.447,-2.51698054418285,7.882,15.429,9.889,TRUE,3960,1,106.447,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,11,0.79,107.099,-2.4112639203655,13.611,11.519,4.639,TRUE,3961,1,107.099,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,12,0.8,108.489,-2.18801877926665,15.402,11.021,16.449,TRUE,3962,1,108.489,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,13,0.81,107.342,-2.37202794832734,6.313,10.698,11.159,TRUE,3963,1,107.342,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,14,0.82,105.628,-2.65069623296469,2.831,16.536,5.206,TRUE,3964,1,105.628,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,15,0.83,101.817,-3.28686247974585,-1.269,14.578,3.294,TRUE,3965,1,101.817,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,16,0.84,97.115,-4.10541142269775,-8.952,17.711,-1.242,TRUE,3966,1,97.115,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,17,0.85,96.362,-4.24016912733974,-4.512,17.356,2.572,TRUE,3967,1,96.362,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,18,0.86,95.659,-4.36693265571267,-1.321,12.565,8.814,TRUE,3968,1,95.659,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,19,0.87,94.85,-4.51396788917303,-3.031,15.694,7.547,TRUE,3969,1,94.85,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,20,0.88,94.238,-4.62603411629521,-11.845,9.844,-4.014,TRUE,3970,1,94.238,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,21,0.89,94.335,-4.60822353709557,-5.152,10.771,5.417,TRUE,3971,1,94.335,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,22,0.9,95.443,-4.40606847991581,-1.546,7.658,7.74,TRUE,3972,1,95.443,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,23,0.91,97.173,-4.09507505834908,0.389,11.463,12.813,TRUE,3973,1,97.173,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,24,0.92,97.959,-3.95560461556317,-2.125,15.309,0.183,TRUE,3974,1,97.959,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,25,0.93,101.326,-3.37055107087545,-10.157,11.132,-1.924,TRUE,3975,1,101.326,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,26,0.94,102.07,-3.24389726477629,0.475,10.767,8.037,TRUE,3976,1,102.07,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,27,0.95,102.506,-3.17010374175951,1.185,12.206,10.382,TRUE,3977,1,102.506,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,28,0.96,104.249,-2.87820149653913,3.573,10.72,7.812,TRUE,3978,1,104.249,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,29,0.97,106.182,-2.56013338415648,4.41,11.316,11.858,TRUE,3979,1,106.182,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,30,0.98,107.994,-2.26719010891226,4.005,11.208,11.306,TRUE,3980,1,107.994,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,31,0.99,113.008,-1.4815051534399,4.279,10.947,13.799,TRUE,3981,1,113.008,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,32,1,119.183,-0.560462422494266,8.474,13.115,12.187,TRUE,3982,1,119.183,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,33,1.01,119.321,-0.540428349654192,7.328,11.462,14.584,TRUE,3983,1,119.321,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,34,1.02,121.02,-0.295658156749674,8.736,10.27,12.64,TRUE,3984,1,121.02,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,35,1.03,123.376,0.0381373043676131,9.38,14.174,12.246,TRUE,3985,1,123.376,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,36,1.04,127.259,0.574608246590612,10.912,10.259,12.167,TRUE,3986,1,127.259,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,37,1.05,132.269,1.24309567241649,11.34,9.159,11.502,TRUE,3987,1,132.269,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,38,1.06,143.556,2.66075952605136,8.305,8.57,-0.372,TRUE,3988,1,143.556,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,39,1.07,145.394,2.88100878023795,-0.901,17.935,0.013,TRUE,3989,1,145.394,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,40,1.08,145.233,2.86182758162856,7.383,15.743,2.543,TRUE,3990,1,145.233,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,41,1.09,148.42,3.23762211165638,12.877,8.896,1.209,TRUE,3991,1,148.42,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,42,1.1,160.727,4.61674360141893,13.911,13.232,7.849,TRUE,3992,1,160.727,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,43,1.11,169.534,5.54029157979606,10.775,15.134,8.627,TRUE,3993,1,169.534,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,44,1.12,173.588,5.94940259229644,11.958,15.436,13.682,TRUE,3994,1,173.588,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,45,1.13,178.14,6.39753395573465,12.402,13.706,9.807,TRUE,3995,1,178.14,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,46,1.14,183.22,6.88431989739786,10.711,12.995,13.233,TRUE,3996,1,183.22,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,47,1.15,187.093,7.24646294750409,9.5,14.903,10.596,TRUE,3997,1,187.093,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,48,1.16,189.335,7.45268951063264,9.985,19.922,11.685,TRUE,3998,1,189.335,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,49,1.17,191.35,7.63596277791121,10.397,19.235,15.905,TRUE,3999,1,191.35,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,50,1.18,193.64,7.84191995757118,10.223,20.46,11.497,TRUE,4000,1,193.64,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,51,1.19,195.946,8.04686943428353,9.163,20.225,9.966,TRUE,4001,1,195.946,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,52,1.2,198.012,8.22845033045629,9.602,21.944,10.716,TRUE,4002,1,198.012,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,53,1.21,200.156,8.41489432773999,0.615,13.404,1.412,TRUE,4003,1,200.156,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,54,1.22,200.356,8.43218453820027,10.048,12.67,9.576,TRUE,4004,1,200.356,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,1,1.23,200.678,8.45998554677285,7.617,10.588,16.425,TRUE,4005,1,200.678,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,2,1.24,201.64,8.54277827935328,6.354,15.718,11.87,TRUE,4006,1,201.64,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,3,1.25,203.299,8.68463339119836,6.232,16.817,10.403,TRUE,4007,1,203.299,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,4,1.26,204.508,8.78728332596561,6.885,13.585,11.762,TRUE,4008,1,204.508,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,5,1.27,205.473,8.86878192919845,8.444,18.65,10.884,TRUE,4009,1,205.473,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,6,1.28,206.594,8.96297623044564,9.891,17.641,9.358,TRUE,4010,1,206.594,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,7,1.29,207.63,9.04957489274445,11.159,20.726,7.529,TRUE,4011,1,207.63,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,8,1.3,208.717,9.13997331939832,10.211,16.168,11.485,TRUE,4012,1,208.717,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,9,1.31,210.228,9.26485395961897,10.459,16.796,14.674,TRUE,4013,1,210.228,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,10,1.32,212.322,9.43644235272687,9.993,17.747,8.054,TRUE,4014,1,212.322,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,11,1.33,215.936,9.72864137204336,8.702,12.615,10.812,TRUE,4015,1,215.936,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,12,1.34,218.066,9.8985741433961,9.191,18.023,7.676,TRUE,4016,1,218.066,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,13,1.35,220.61,10.099374223446,10.658,22.069,7.304,TRUE,4017,1,220.61,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,14,1.36,222.145,10.2194160033255,9.202,20.884,8.789,TRUE,4018,1,222.145,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,15,1.37,223.409,10.3176436349279,7.966,18.238,9.538,TRUE,4019,1,223.409,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,16,1.38,224.555,10.4062221166093,7.764,25.883,12.348,TRUE,4020,1,224.555,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,17,1.39,225.737,10.4971108441915,7.423,19.395,11.123,TRUE,4021,1,225.737,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,18,1.4,226.532,10.5579742899096,7.563,21.157,10.669,TRUE,4022,1,226.532,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,19,1.41,227.098,10.6011759732312,6.772,21.216,8.411,TRUE,4023,1,227.098,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,20,1.42,227.84,10.6576485828377,6.379,20.179,6.658,TRUE,4024,1,227.84,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,21,1.43,228.719,10.724310574359,6.418,19.846,8.486,TRUE,4025,1,228.719,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,22,1.44,229.467,10.7808362743638,6.618,17.889,9.878,TRUE,4026,1,229.467,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,23,1.45,230.389,10.8502580034317,6.356,17.753,5.278,TRUE,4027,1,230.389,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,24,1.46,203.996,8.74388633121082,24.533,15.717,9.446,TRUE,4028,1,203.996,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,25,1.47,117.544,-0.800193247210332,-14.126,18.455,-2.773,TRUE,4029,1,117.544,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,26,1.48,118.417,-0.672089516434075,-15.73,19.483,-3.329,TRUE,4030,1,118.417,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,27,1.49,118.864,-0.606861998396179,-14.783,15.033,-5.903,TRUE,4031,1,118.864,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,28,1.5,119.732,-0.480898630700304,-14.365,16.123,-7.842,TRUE,4032,1,119.732,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,29,1.51,120.642,-0.349817023616877,-15.102,17.528,-6.492,TRUE,4033,1,120.642,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,30,1.52,121.466,-0.231973551734955,-16.861,15.607,-10.995,TRUE,4034,1,121.466,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,31,1.53,122.215,-0.125547659990205,-13.383,11.465,-8.067,TRUE,4035,1,122.215,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,32,1.54,122.737,-0.0517613229437529,-13.682,13.19,-4.094,TRUE,4036,1,122.737,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,33,1.55,123.057,-0.00668331382229845,-14.151,14.715,-2.193,TRUE,4037,1,123.057,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,34,1.56,123.631,0.0738824321854313,-12.181,12.793,-0.956,TRUE,4038,1,123.631,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,35,1.57,124.114,0.141386285350311,-10.4,14.433,-0.508,TRUE,4039,1,124.114,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,36,1.58,124.033,0.130084116639436,-8.476,10.557,-0.55,TRUE,4040,1,124.033,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,37,1.59,123.488,0.05384621508762,-7.677,14.058,2.912,TRUE,4041,1,123.488,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,38,1.6,122.485,-0.0873430516580408,-9.948,14.879,0.532,TRUE,4042,1,122.485,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,39,1.61,120.746,-0.334899268613031,-9.075,14.376,0.567,TRUE,4043,1,120.746,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,40,1.62,119.103,-0.5720870021279,-10.896,12.273,-3.346,TRUE,4044,1,119.103,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,41,1.63,119.467,-0.519258089619292,-5.405,13.071,17.651,TRUE,4045,1,119.467,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,42,1.64,120.839,-0.321570231254219,1.479,12.221,5.39,TRUE,4046,1,120.839,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,43,1.65,122.963,-0.0199128080529628,7.072,13.986,18.779,TRUE,4047,1,122.963,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,44,1.66,122.902,-0.0285033174105305,11.607,11.424,24.25,TRUE,4048,1,122.902,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,45,1.67,117.587,-0.793861196996642,9.127,12.619,26.453,TRUE,4049,1,117.587,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,46,1.68,118.381,-0.677353448244864,7.16,14.121,20.515,TRUE,4050,1,118.381,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,47,1.69,121.484,-0.229408232703036,22.134,10.31,21.243,TRUE,4051,1,121.484,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,48,1.7,122.218,-0.12512270082778,20.058,15.326,16.987,TRUE,4052,1,122.218,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,49,1.71,122.887,-0.0306163908815353,14.286,10.503,5.887,TRUE,4053,1,122.887,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,50,1.72,122.55,-0.0781582237086614,20.258,14.275,19.904,TRUE,4054,1,122.55,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,51,1.73,119.227,-0.554072229211786,16.957,12.187,29.181,TRUE,4055,1,119.227,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,52,1.74,116.209,-0.997942374224236,10.468,14.161,6.915,TRUE,4056,1,116.209,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,58,1.8,119.918,-0.454025307288339,12.429,10.426,15.983,TRUE,4057,1,119.918,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,59,1.81,119.999,-0.442335434265383,15.971,13.163,9.286,TRUE,4058,1,119.999,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,60,1.82,123.998,0.125198179629987,20,11.301,23.381,TRUE,4059,1,123.998,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,61,1.83,123.518,0.0580515397944999,16.465,12.775,24.543,TRUE,4060,1,123.518,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,62,1.84,122.938,-0.0234329931173401,28.446,11.566,12.3,TRUE,4061,1,122.938,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,63,1.85,124.198,0.153099264639984,12.105,9.761,26.616,TRUE,4062,1,124.198,FALSE,,
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,64,1.86,125.655,0.355012918031507,13.637,12.086,24.844,TRUE,4063,1,125.655,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.57,0.83,only,1,0.58,114.973,-1.18306281382059,8.046,12.457,27.351,TRUE,4064,1,114.973,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.57,0.83,only,7,0.64,123.463,0.0503409973420305,6.532,14.701,8.7,TRUE,4065,1,123.463,FALSE,,
