Filename	t_ms	H1c	H2c	H4c	A1c	A2c	A3c	H2Kc	H1H2c	H2H4c	H1A1c	H1A2c	H1A3c	H42Kc	H2KH5Kc	CPP	Energy	HNR05	HNR15	HNR25	HNR35	SHR	H1u	H2u	H4u	A1u	A2u	A3u	H2Ku	H5Ku	H1H2u	H2H4u	H1A1u	H1A2u	H1A3u	H42Ku	H2KH5Ku	strF0	sF0	pF0	shrF0	oF0	sF1	sF2	sF3	sF4	pF1	pF2	pF3	pF4	oF1	oF2	oF3	oF4	sB1	sB2	sB3	sB4	pB1	pB2	pB3	pB4	oB1	oB2	oB3	oB4	epoch	soe	
1.mat	699.000	-15.123	-16.146	-25.073	-32.437	-30.482	-12.633	-9.971	1.024	8.927	17.315	15.360	-2.489	-15.102	46.830	20.068	0.002	67.348	71.678	71.781	70.456	0.000	-11.081	-11.767	-35.851	-21.464	-27.810	-39.666	-47.792	-56.802	0.686	24.084	10.384	16.729	28.586	11.941	9.111	147.793	147.988	0	148.679	0	227.885	1025.636	2636.551	3592.946	0	0	0	0	0	0	0	0	40.569	215.519	102.134	189.939	0	0	0	0	0	0	0	0	1.000	0.033	
1.mat	700.000	-15.020	-15.973	-24.976	-32.429	-30.310	-12.287	-10.136	0.953	9.003	17.409	15.291	-2.732	-14.840	46.321	20.067	0.002	67.622	71.721	71.788	70.492	0.000	-10.955	-11.703	-35.818	-21.492	-27.693	-39.269	-47.899	-56.457	0.749	24.115	10.537	16.738	28.314	12.080	9.052	147.849	148.046	0	148.679	0	226.298	1025.800	2638.224	3598.269	0	0	0	0	0	0	0	0	40.964	216.655	99.164	195.659	0	0	0	0	0	0	0	0	0.000	0	
1.mat	701.000	-14.911	-15.803	-24.919	-32.454	-30.154	-11.966	-10.096	0.892	9.117	17.543	15.243	-2.944	-14.824	45.984	20.054	0.002	67.788	71.683	71.693	70.425	0.000	-10.823	-11.644	-35.826	-21.554	-27.591	-38.902	-47.825	-56.080	0.820	24.182	10.730	16.767	28.078	11.999	8.979	147.893	148.208	0	148.679	0	227.253	1026.661	2637.397	3601.773	0	0	0	0	0	0	0	0	40.778	214.516	95.994	200.795	0	0	0	0	0	0	0	0	0.000	0	
1.mat	702.000	-14.811	-15.642	-25.083	-32.308	-30.099	-11.886	-10.367	0.831	9.440	17.497	15.287	-2.925	-14.715	45.764	20.053	0.002	67.784	71.572	71.488	70.283	0.000	-10.700	-11.597	-36.056	-21.446	-27.593	-38.782	-48.063	-56.131	0.897	24.458	10.746	16.892	28.081	12.007	8.894	147.934	148.670	0	148.679	0	225.763	1027.632	2636.936	3608.418	0	0	0	0	0	0	0	0	40.583	211.386	92.501	208.331	0	0	0	0	0	0	0	0	0.000	0	
1.mat	703.000	-14.733	-15.491	-24.582	-32.641	-29.998	-11.542	-10.055	0.758	9.091	17.908	15.265	-3.192	-14.526	45.489	19.763	0.003	66.673	70.463	70.472	69.392	0.000	-10.600	-11.555	-35.619	-21.817	-27.547	-38.407	-47.722	-55.545	0.956	24.063	11.217	16.947	27.807	12.103	8.805	147.978	150.223	0	148.679	0	225.911	1028.547	2638.472	3611.312	0	0	0	0	0	0	0	0	41.104	212.762	90.040	216.631	0	0	0	0	0	0	0	0	0.000	0	
1.mat	704.000	-14.637	-15.347	-24.598	-33.193	-29.836	-11.391	-10.321	0.710	9.251	18.556	15.199	-3.246	-14.277	45.214	19.459	0.005	65.825	69.509	69.393	68.475	0.000	-10.479	-11.531	-35.703	-22.411	-27.445	-38.235	-47.951	-55.535	1.052	24.172	11.932	16.966	27.756	12.248	8.711	148.061	0.000	0	148.679	0	225.243	1033.103	2639.389	3614.711	0	0	0	0	0	0	0	0	42.237	213.832	87.201	230.440	0	0	0	0	0	0	0	0	0.000	0	
1.mat	705.000	-14.559	-15.206	-24.339	-33.231	-29.680	-11.004	-10.185	0.647	9.133	18.673	15.122	-3.555	-14.154	45.127	19.238	0.007	64.767	68.396	68.147	67.394	0.000	-10.377	-11.501	-35.508	-22.488	-27.342	-37.834	-47.785	-55.312	1.124	24.007	12.111	16.965	27.457	12.277	8.635	148.155	0.000	0	148.679	0	225.189	1034.392	2641.685	3619.025	0	0	0	0	0	0	0	0	43.210	215.366	84.456	243.982	0	0	0	0	0	0	0	0	1.000	0.036	
1.mat	706.000	-14.479	-15.064	-24.315	-33.198	-29.539	-10.729	-10.197	0.586	9.251	18.720	15.061	-3.749	-14.118	45.234	18.829	0.008	63.794	67.199	66.771	66.169	0.000	-10.274	-11.470	-35.548	-22.494	-27.257	-37.555	-47.797	-55.431	1.197	24.078	12.221	16.983	27.281	12.250	8.575	148.234	0.000	0	148.679	0	224.850	1037.377	2649.168	3621.572	0	0	0	0	0	0	0	0	46.557	222.370	87.765	273.236	0	0	0	0	0	0	0	0	0.000	0	
1.mat	707.000	-14.366	-15.052	-24.284	-33.091	-29.983	-10.753	-10.658	0.686	9.232	18.726	15.618	-3.613	-13.626	44.462	18.372	0.009	62.401	65.795	65.212	64.770	0.000	-10.168	-11.443	-35.582	-22.377	-27.822	-37.266	-47.843	-55.120	1.275	24.139	12.209	17.654	27.097	12.261	8.485	148.290	0.000	0	148.679	0	243.155	1320.369	2654.360	3919.553	0	0	0	0	0	0	0	0	109.437	587.793	495.801	357.034	0	0	0	0	0	0	0	0	0.000	0	
1.mat	708.000	-14.232	-15.184	-24.559	-32.812	-30.430	-10.909	-11.179	0.951	9.375	18.580	16.197	-3.323	-13.380	44.064	17.967	0.010	60.576	64.031	63.430	63.178	0.000	-10.067	-11.410	-35.862	-22.033	-28.360	-36.997	-47.806	-55.243	1.344	24.452	11.967	18.294	26.930	11.943	8.406	148.275	0.000	0	148.679	0	257.595	1392.291	2648.728	3838.407	0	0	0	0	0	0	0	0	117.887	457.810	420.277	247.659	0	0	0	0	0	0	0	0	0.000	0	
1.mat	709.000	-14.066	-15.689	-24.792	-32.376	-30.879	-11.163	-11.700	1.622	9.104	18.310	16.813	-2.903	-13.092	43.544	17.580	0.011	58.647	62.115	61.500	61.456	0.000	-9.977	-11.385	-35.927	-21.394	-28.745	-36.730	-47.725	-55.243	1.408	24.542	11.416	18.768	26.753	11.798	8.332	148.205	0.000	0	148.679	0	298.564	1347.060	2642.120	3810.636	0	0	0	0	0	0	0	0	142.947	520.785	446.582	256.837	0	0	0	0	0	0	0	0	0.000	0	
1.mat	710.000	-13.803	-15.975	-24.263	-31.937	-30.957	-10.954	-11.043	2.172	8.288	18.133	17.154	-2.850	-13.219	42.593	17.181	0.015	56.834	60.164	59.512	59.666	0.000	-9.816	-11.255	-35.102	-20.652	-28.665	-35.883	-46.366	-53.637	1.439	23.846	10.836	18.849	26.067	11.265	8.238	148.163	0.000	0	148.679	0	331.190	1354.557	2611.764	3813.814	0	0	0	0	0	0	0	0	173.474	684.979	487.303	279.187	0	0	0	0	0	0	0	0	0.000	0	
1.mat	711.000	-13.525	-16.103	-23.815	-31.440	-30.894	-10.894	-10.669	2.578	7.712	17.915	17.369	-2.631	-13.147	42.522	16.715	0.016	55.184	58.353	57.596	57.910	0.000	-9.649	-11.069	-34.286	-19.800	-28.390	-35.147	-45.218	-53.191	1.420	23.218	10.150	18.741	25.497	10.931	8.177	148.216	0.000	0	148.679	0	350.132	1348.009	2611.303	3812.180	0	0	0	0	0	0	0	0	183.847	698.756	492.294	276.550	0	0	0	0	0	0	0	0	0.000	0	
1.mat	712.000	-13.248	-16.130	-23.263	-31.306	-30.666	-10.843	-10.149	2.882	7.133	18.058	17.418	-2.405	-13.114	42.122	16.300	0.018	53.494	56.429	55.592	56.095	0.000	-9.492	-10.830	-33.311	-19.272	-27.911	-34.389	-43.944	-52.272	1.338	22.481	9.780	18.418	24.896	10.633	8.139	148.394	0.000	0	148.679	0	363.769	1347.537	2614.480	3808.465	0	0	0	0	0	0	0	0	175.935	669.195	491.024	264.817	0	0	0	0	0	0	0	0	1.000	0.036	
1.mat	713.000	-13.037	-16.095	-22.456	-31.221	-30.543	-10.849	-9.157	3.057	6.361	18.184	17.506	-2.189	-13.300	42.020	15.872	0.020	51.763	54.469	53.563	54.218	0.000	-9.412	-10.576	-32.003	-18.742	-27.473	-33.666	-42.129	-51.177	1.164	21.428	9.330	18.061	24.254	10.126	8.155	148.517	0.000	0	148.679	0	381.430	1318.992	2612.675	3806.519	0	0	0	0	0	0	0	0	182.581	658.943	491.970	261.506	0	0	0	0	0	0	0	0	0.000	0	
1.mat	714.000	-12.776	-16.015	-21.764	-31.093	-30.502	-10.783	-8.430	3.239	5.749	18.317	17.726	-1.993	-13.334	41.720	15.476	0.021	50.055	52.566	51.547	52.339	0.000	-9.285	-10.321	-30.741	-18.129	-27.052	-32.903	-40.639	-50.150	1.037	20.420	8.844	17.767	23.619	9.898	8.190	148.714	0.000	0	148.679	0	397.566	1261.242	2630.160	3798.354	0	0	0	0	0	0	0	0	199.117	651.576	505.651	269.180	0	0	0	0	0	0	0	0	0.000	0	
1.mat	715.000	-12.469	-15.913	-21.024	-30.947	-30.523	-10.713	-7.189	3.444	5.111	18.478	18.054	-1.756	-13.834	41.720	15.099	0.022	48.142	50.373	49.342	50.318	0.000	-9.120	-10.063	-29.363	-17.460	-26.643	-32.129	-38.664	-48.910	0.943	19.300	8.340	17.523	23.009	9.301	8.266	149.061	0.000	0	148.679	0	412.550	1242.135	2646.667	3796.188	0	0	0	0	0	0	0	0	189.770	587.425	514.381	271.298	0	0	0	0	0	0	0	0	0.000	0	
1.mat	716.000	-12.066	-15.709	-21.036	-30.429	-30.467	-10.725	-6.496	3.643	5.327	18.364	18.401	-1.341	-14.540	41.561	14.750	0.022	45.835	47.845	46.889	48.076	0.000	-8.862	-9.703	-28.712	-16.403	-26.131	-31.461	-37.258	-48.058	0.841	19.010	7.542	17.270	22.599	8.545	8.376	149.549	0.000	0	148.679	0	418.013	1222.563	2667.319	3791.397	0	0	0	0	0	0	0	0	185.678	532.848	508.007	271.903	0	0	0	0	0	0	0	0	0.000	0	
1.mat	717.000	-11.733	-15.440	-20.181	-29.758	-30.323	-10.685	-5.923	3.706	4.741	18.025	18.590	-1.048	-14.258	41.471	14.404	0.025	43.475	45.254	44.403	45.785	0.000	-8.678	-9.282	-27.144	-15.166	-25.485	-30.757	-35.998	-47.394	0.603	17.863	6.487	16.806	22.079	8.854	8.509	150.420	0.000	0	168.608	0	429.142	1187.907	2682.103	3786.056	0	0	0	0	0	0	0	0	189.170	470.587	515.574	273.972	0	0	0	0	0	0	0	0	0.000	0	
1.mat	718.000	-11.452	-15.154	-19.602	-29.387	-30.096	-10.693	-5.551	3.702	4.449	17.935	18.644	-0.759	-14.051	41.045	14.080	0.032	40.912	42.647	41.927	43.552	0.000	-8.544	-8.843	-25.852	-14.222	-24.739	-30.127	-34.920	-46.596	0.299	17.009	5.678	16.195	21.583	9.068	8.647	152.634	0.000	0	170.742	0	433.984	1171.947	2702.047	3781.635	0	0	0	0	0	0	0	0	184.757	417.821	517.716	279.065	0	0	0	0	0	0	0	0	0.000	0	
1.mat	719.000	-11.161	-14.934	-18.674	-29.273	-29.772	-10.610	-4.958	3.774	3.740	18.112	18.611	-0.551	-13.717	40.592	13.831	0.035	38.329	39.987	39.389	41.284	0.000	-8.402	-8.455	-24.200	-13.522	-23.875	-29.421	-33.629	-45.550	0.053	15.745	5.120	15.473	21.019	9.429	8.793	155.138	0.000	0	170.742	0	439.831	1158.667	2721.354	3776.540	0	0	0	0	0	0	0	0	179.759	367.072	521.875	285.898	0	0	0	0	0	0	0	0	1.000	0.042	
1.mat	720.000	-10.851	-14.783	-17.732	-29.141	-29.417	-10.532	-3.893	3.932	2.949	18.291	18.566	-0.319	-13.838	40.601	13.444	0.042	35.510	37.130	36.724	38.905	0.000	-8.245	-8.130	-22.505	-12.791	-22.959	-28.734	-31.896	-44.495	-0.115	14.375	4.546	14.714	20.488	9.392	8.995	154.391	0.000	0	170.742	0	442.537	1145.318	2740.647	3771.218	0	0	0	0	0	0	0	0	175.835	325.011	528.390	295.621	0	0	0	0	0	0	0	0	0.000	0	
1.mat	720.000	-10.851	-14.783	-17.732	-29.141	-29.417	-10.532	-3.893	3.932	2.949	18.291	18.566	-0.319	-13.838	40.601	13.444	0.042	35.510	37.130	36.724	38.905	0.000	-8.245	-8.130	-22.505	-12.791	-22.959	-28.734	-31.896	-44.495	-0.115	14.375	4.546	14.714	20.488	9.392	8.995	154.391	0.000	0	170.742	0	442.537	1145.318	2740.647	3771.218	0	0	0	0	0	0	0	0	175.835	325.011	528.390	295.621	0	0	0	0	0	0	0	0	0.000	0	
1.mat	721.000	-10.582	-14.558	-16.869	-29.059	-29.022	-10.364	-3.080	3.976	2.312	18.477	18.440	-0.218	-13.789	40.520	13.085	0.046	32.798	34.309	34.129	36.580	0.994	-8.133	-7.768	-20.816	-12.086	-21.965	-27.959	-30.397	-43.600	-0.365	13.048	3.953	13.832	19.826	9.581	9.242	153.147	0.000	0	172.904	0	457.373	1134.417	2764.977	3761.902	0	0	0	0	0	0	0	0	172.384	290.834	551.984	315.898	0	0	0	0	0	0	0	0	0.000	0	
1.mat	722.000	-10.334	-14.316	-16.115	-28.932	-28.637	-10.205	-2.412	3.982	1.799	18.598	18.303	-0.129	-13.703	40.511	12.632	0.049	30.297	31.542	31.565	34.269	0.992	-8.047	-7.397	-19.176	-11.316	-20.951	-27.198	-29.062	-42.923	-0.650	11.779	3.268	12.904	19.151	9.886	9.532	151.794	0.000	0	172.904	0	466.079	1131.992	2798.594	3755.973	0	0	0	0	0	0	0	0	167.256	267.937	587.030	352.406	0	0	0	0	0	0	0	0	0.000	0	
1.mat	723.000	-10.031	-14.109	-15.719	-28.281	-28.201	-10.062	-1.940	4.078	1.610	18.250	18.170	0.031	-13.779	40.086	12.526	0.049	28.988	29.852	29.950	32.816	0.999	-7.910	-7.081	-17.817	-10.003	-19.854	-26.458	-27.913	-42.026	-0.829	10.737	2.093	11.944	18.548	10.096	9.846	150.252	0.000	0	172.904	0	477.951	1123.780	2827.418	3747.218	0	0	0	0	0	0	0	0	162.657	241.363	614.237	383.974	0	0	0	0	0	0	0	0	0.000	0	
1.mat	724.000	-9.666	-13.803	-14.975	-27.220	-27.832	-9.864	-1.228	4.136	1.172	17.553	18.166	0.198	-13.747	39.963	12.455	0.056	27.452	28.073	28.442	31.430	0.989	-7.716	-6.684	-15.999	-8.257	-18.783	-25.661	-26.477	-41.191	-1.033	9.316	0.540	11.067	17.944	10.477	10.203	148.538	0.000	0	172.904	0	494.040	1127.154	2871.672	3742.384	0	0	0	0	0	0	0	0	161.344	237.174	676.661	447.368	0	0	0	0	0	0	0	0	0.000	0	
1.mat	725.000	-9.398	-13.501	-14.629	-26.797	-27.499	-9.810	-0.732	4.103	1.128	17.399	18.102	0.412	-13.897	39.692	12.255	0.059	26.302	26.473	27.088	30.162	0.000	-7.623	-6.310	-14.452	-7.140	-17.713	-25.014	-25.262	-40.424	-1.313	8.142	-0.484	10.090	17.391	10.810	10.584	146.693	0.000	0	170.742	0	509.508	1128.154	2926.497	3742.786	0	0	0	0	0	0	0	0	160.880	228.885	726.531	517.934	0	0	0	0	0	0	0	0	1.000	0.086	
1.mat	726.000	-9.117	-13.250	-13.820	-26.459	-27.119	-9.647	0.108	4.133	0.570	17.342	18.002	0.531	-13.928	39.264	12.366	0.065	25.116	25.006	25.930	29.097	0.958	-7.522	-6.004	-12.245	-6.084	-16.557	-24.267	-23.679	-39.155	-1.518	6.241	-1.438	9.035	16.744	11.433	10.976	144.371	0.000	0	172.904	0	527.761	1138.063	3006.812	3756.114	0	0	0	0	0	0	0	0	159.606	226.917	771.711	605.344	0	0	0	0	0	0	0	0	0.000	0	
1.mat	727.000	-8.827	-12.784	-13.460	-26.279	-26.223	-9.150	1.434	3.957	0.676	17.452	17.396	0.323	-14.894	39.243	12.465	0.072	24.124	23.627	24.899	28.148	0.268	-7.384	-5.645	-10.164	-5.221	-14.791	-23.525	-21.981	-37.809	-1.738	4.519	-2.162	7.408	16.141	11.817	11.404	140.773	0.000	0	278.865	0	546.008	1152.711	3107.972	3788.290	0	0	0	0	0	0	0	0	162.250	225.775	745.351	667.583	0	0	0	0	0	0	0	0	0.000	0	
1.mat	728.000	-8.561	-12.179	-12.912	-26.278	-25.359	-8.479	2.836	3.618	0.734	17.717	16.799	-0.082	-15.748	39.419	12.598	0.073	23.693	22.779	24.268	27.526	0.278	-7.253	-5.302	-7.990	-4.557	-13.034	-22.695	-20.311	-36.583	-1.951	2.688	-2.696	5.781	15.442	12.321	11.846	136.988	0.000	0	278.865	0	571.477	1172.339	3159.803	3800.501	0	0	0	0	0	0	0	0	159.167	218.462	637.301	686.562	0	0	0	0	0	0	0	0	0.000	0	
1.mat	729.000	-8.211	-11.142	-12.551	-26.165	-24.572	-7.769	3.641	2.932	1.409	17.955	16.362	-0.441	-16.192	39.547	12.683	0.077	23.375	22.064	23.817	27.078	0.324	-6.998	-4.893	-6.393	-3.894	-11.472	-21.875	-19.223	-35.906	-2.104	1.499	-3.104	4.474	14.877	12.830	12.304	136.524	0.000	0	278.865	0	596.178	1198.388	3184.901	3793.778	0	0	0	0	0	0	0	0	153.079	196.710	553.040	698.089	0	0	0	0	0	0	0	0	0.000	0	
1.mat	730.000	-8.008	-10.243	-12.197	-26.028	-24.140	-7.424	3.630	2.235	1.954	18.020	16.132	-0.584	-15.827	39.702	12.733	0.085	23.178	21.482	23.534	26.808	0.379	-6.868	-4.512	-5.055	-3.281	-10.320	-21.495	-19.010	-36.072	-2.356	0.543	-3.587	3.452	14.627	13.955	12.794	136.648	149.371	0	278.865	0	620.229	1215.533	3192.863	3761.268	0	0	0	0	0	0	0	0	141.797	167.492	530.955	741.208	0	0	0	0	0	0	0	0	0.000	0	
1.mat	731.000	-7.841	-9.591	-11.997	-25.854	-23.931	-6.933	3.072	1.750	2.406	18.013	16.090	-0.908	-15.069	38.826	12.780	0.088	22.853	20.815	23.213	26.517	0.410	-6.765	-4.282	-4.010	-2.671	-9.422	-20.979	-19.343	-35.754	-2.482	-0.272	-4.094	2.657	14.214	15.333	13.215	137.312	149.614	0	136.147	0	639.604	1232.241	3202.323	3725.974	0	0	0	0	0	0	0	0	125.722	144.877	539.432	817.541	0	0	0	0	0	0	0	0	0.000	0	
1.mat	732.000	-7.781	-9.015	-11.756	-25.573	-23.796	-6.483	2.660	1.234	2.741	17.792	16.014	-1.298	-14.416	38.461	12.901	0.094	22.699	20.322	23.119	26.412	0.438	-6.763	-4.074	-3.007	-1.974	-8.608	-20.476	-19.512	-35.801	-2.689	-1.068	-4.789	1.845	13.713	16.506	13.613	138.305	149.600	0	136.147	0	653.919	1233.066	3141.373	3560.990	0	0	0	0	0	0	0	0	104.292	110.456	581.119	690.525	0	0	0	0	0	0	0	0	0.000	0	
1.mat	733.000	-7.549	-8.527	-11.529	-25.326	-23.694	-6.146	2.132	0.978	3.002	17.777	16.145	-1.403	-13.661	38.089	13.177	0.098	22.634	19.884	23.061	26.348	0.447	-6.583	-3.897	-2.124	-1.346	-7.868	-19.920	-19.744	-35.957	-2.685	-1.774	-5.237	1.285	13.337	17.621	13.972	139.399	149.623	0	136.147	0	670.605	1248.915	2918.509	3448.732	0	0	0	0	0	0	0	0	83.770	87.359	529.352	531.814	0	0	0	0	0	0	0	0	1.000	0.088	
1.mat	734.000	-7.413	-8.169	-11.305	-25.108	-23.430	-5.977	1.500	0.755	3.137	17.695	16.017	-1.436	-12.805	37.157	13.368	0.100	22.488	19.405	23.004	26.285	0.702	-6.493	-3.807	-1.315	-0.785	-7.032	-19.484	-20.030	-35.658	-2.686	-2.492	-5.708	0.539	12.991	18.715	14.278	140.504	149.608	0	148.679	0	676.036	1260.863	2916.693	3411.268	0	0	0	0	0	0	0	0	80.791	90.983	490.964	515.408	0	0	0	0	0	0	0	0	0.000	0	
1.mat	735.000	-7.304	-7.828	-10.987	-24.881	-23.119	-5.806	0.592	0.524	3.159	17.577	15.815	-1.498	-11.579	36.231	13.544	0.100	22.620	19.183	23.163	26.390	0.733	-6.426	-3.703	-0.470	-0.246	-6.188	-19.042	-20.508	-35.640	-2.723	-3.233	-6.179	-0.237	12.616	20.037	14.522	141.797	149.747	0	148.679	0	682.022	1266.893	2925.456	3388.598	0	0	0	0	0	0	0	0	77.203	90.395	440.016	488.905	0	0	0	0	0	0	0	0	0.000	0	
1.mat	736.000	-7.311	-7.594	-10.537	-24.609	-22.953	-5.745	-0.414	0.283	2.943	17.298	15.642	-1.566	-10.122	35.309	13.864	0.101	22.723	19.023	23.424	26.645	0.746	-6.474	-3.697	0.487	0.326	-5.512	-18.676	-21.050	-35.723	-2.776	-4.184	-6.800	-0.962	12.202	21.537	14.716	143.111	149.776	0	148.679	0	687.441	1276.970	2929.059	3380.409	0	0	0	0	0	0	0	0	72.343	90.052	405.865	479.253	0	0	0	0	0	0	0	0	0.000	0	
1.mat	737.000	-7.291	-7.467	-10.455	-24.310	-22.855	-5.650	-0.851	0.176	2.988	17.019	15.564	-1.641	-9.604	34.287	14.238	0.108	23.001	18.990	23.852	27.049	0.754	-6.492	-3.783	1.038	0.903	-4.947	-18.245	-20.976	-35.138	-2.710	-4.821	-7.395	-1.545	11.753	22.014	14.854	144.365	149.857	0	148.679	0	690.973	1285.754	2930.447	3370.759	0	0	0	0	0	0	0	0	69.997	89.379	368.919	471.180	0	0	0	0	0	0	0	0	0.000	0	
1.mat	738.000	-7.187	-7.370	-10.398	-23.989	-22.906	-5.582	-1.679	0.183	3.028	16.802	15.720	-1.605	-8.719	33.597	14.542	0.110	23.410	19.046	24.282	27.416	0.798	-6.428	-3.903	1.562	1.495	-4.546	-17.808	-21.289	-35.276	-2.524	-5.465	-7.923	-1.882	11.381	22.851	14.969	145.499	149.914	0	148.679	0	696.422	1293.099	2932.731	3358.438	0	0	0	0	0	0	0	0	67.579	87.991	344.597	465.782	0	0	0	0	0	0	0	0	0.000	0	
1.mat	739.000	-7.067	-7.210	-10.357	-23.640	-22.971	-5.710	-2.386	0.143	3.148	16.573	15.905	-1.357	-7.972	32.697	14.800	0.115	23.884	19.141	24.667	27.729	0.814	-6.348	-3.964	2.065	2.108	-4.176	-17.539	-21.489	-35.083	-2.383	-6.029	-8.456	-2.172	11.191	23.554	15.053	146.436	149.965	0	150.561	0	700.974	1302.057	2935.404	3355.188	0	0	0	0	0	0	0	0	66.003	86.360	316.614	474.940	0	0	0	0	0	0	0	0	0.000	0	
1.mat	740.000	-6.946	-6.978	-10.361	-23.318	-22.992	-5.754	-3.447	0.031	3.383	16.372	16.046	-1.193	-6.913	31.512	15.114	0.117	24.699	19.696	25.497	28.400	0.843	-6.267	-3.946	2.499	2.687	-3.774	-17.155	-21.965	-34.960	-2.321	-6.445	-8.954	-2.493	10.889	24.463	15.073	146.984	149.962	0	150.561	0	704.953	1308.728	2936.543	3349.329	0	0	0	0	0	0	0	0	65.415	83.779	295.973	479.251	0	0	0	0	0	0	0	0	1.000	0.077	
1.mat	741.000	-6.855	-6.892	-10.316	-22.935	-22.993	-5.861	-4.544	0.036	3.424	16.080	16.138	-0.994	-5.772	30.056	15.451	0.120	25.879	20.501	26.531	29.240	0.895	-6.210	-4.044	2.893	3.305	-3.388	-16.827	-22.466	-34.600	-2.166	-6.937	-9.516	-2.822	10.616	25.359	15.019	147.311	150.034	0	150.561	0	710.426	1314.708	2936.842	3347.667	0	0	0	0	0	0	0	0	66.658	82.627	279.642	484.563	0	0	0	0	0	0	0	0	0.000	0	
1.mat	742.000	-6.714	-6.760	-10.240	-22.556	-22.977	-5.971	-5.669	0.046	3.480	15.842	16.262	-0.743	-4.571	28.982	15.942	0.120	27.100	21.444	27.740	30.317	0.966	-6.101	-4.079	3.261	3.904	-3.010	-16.481	-22.974	-34.650	-2.023	-7.340	-10.006	-3.092	10.380	26.235	14.910	147.566	149.962	0	150.561	0	712.928	1321.908	2935.060	3338.473	0	0	0	0	0	0	0	0	65.822	77.567	257.900	490.804	0	0	0	0	0	0	0	0	0.000	0	
1.mat	743.000	-6.626	-6.577	-10.076	-22.210	-23.013	-6.078	-6.569	-0.050	3.500	15.584	16.387	-0.548	-3.507	28.119	16.439	0.119	28.300	22.419	28.961	31.394	0.000	-6.042	-4.041	3.633	4.456	-2.710	-16.121	-23.267	-34.688	-2.001	-7.674	-10.497	-3.331	10.079	26.899	14.776	147.837	149.865	0	150.561	0	717.514	1322.913	2933.602	3341.333	0	0	0	0	0	0	0	0	66.777	73.794	236.961	489.234	0	0	0	0	0	0	0	0	0.000	0	
1.mat	744.000	-6.688	-6.486	-9.995	-22.000	-22.952	-6.243	-7.032	-0.202	3.509	15.312	16.264	-0.445	-2.964	27.360	16.969	0.124	29.749	23.540	30.219	32.447	0.000	-6.127	-4.072	3.814	4.851	-2.349	-15.816	-23.167	-34.392	-2.055	-7.887	-10.978	-3.778	9.689	26.981	14.601	148.120	149.870	0	150.561	0	718.752	1327.750	2934.357	3339.403	0	0	0	0	0	0	0	0	67.560	70.186	222.030	490.880	0	0	0	0	0	0	0	0	0.000	0	
1.mat	745.000	-6.582	-6.452	-9.829	-21.819	-22.862	-6.245	-8.043	-0.130	3.378	15.237	16.280	-0.337	-1.786	26.411	17.579	0.128	31.443	24.924	31.692	33.691	0.000	-6.042	-4.140	3.951	5.209	-1.991	-15.337	-23.541	-34.454	-1.903	-8.091	-11.252	-4.052	9.295	27.492	14.389	148.386	149.863	0	150.561	0	721.917	1329.215	2934.689	3339.815	0	0	0	0	0	0	0	0	68.421	66.976	207.494	496.211	0	0	0	0	0	0	0	0	0.000	0	
1.mat	746.000	-6.593	-6.248	-9.498	-21.662	-22.798	-6.208	-8.807	-0.345	3.250	15.069	16.205	-0.385	-0.691	25.351	18.088	0.135	32.872	26.114	32.969	34.782	0.000	-6.070	-4.016	4.060	5.523	-1.693	-14.803	-23.739	-34.158	-2.054	-8.076	-11.593	-4.377	8.733	27.799	14.136	148.586	149.891	0	150.561	0	723.089	1331.323	2932.965	3339.400	0	0	0	0	0	0	0	0	70.455	64.048	192.258	490.801	0	0	0	0	0	0	0	0	1.000	0.070	
1.mat	747.000	-6.518	-6.240	-8.869	-21.498	-22.671	-6.182	-9.517	-0.278	2.629	14.980	16.153	-0.336	0.648	24.494	18.729	0.135	34.606	27.582	34.493	36.099	0.000	-6.007	-4.066	4.134	5.825	-1.361	-14.259	-23.928	-34.011	-1.941	-8.200	-11.833	-4.646	8.252	28.062	13.849	148.743	149.934	0	150.561	0	725.495	1331.288	2934.193	3339.805	0	0	0	0	0	0	0	0	72.442	61.235	180.976	499.344	0	0	0	0	0	0	0	0	0.000	0	
1.mat	748.000	-6.494	-6.208	-8.291	-21.268	-22.519	-6.199	-10.403	-0.286	2.083	14.774	16.025	-0.295	2.112	23.354	19.381	0.138	36.805	29.314	36.078	37.405	0.000	-5.991	-4.070	4.198	6.168	-1.044	-13.785	-24.336	-33.757	-1.921	-8.268	-12.159	-4.947	7.794	28.535	13.506	148.858	149.960	0	150.561	0	728.136	1332.374	2933.247	3336.394	0	0	0	0	0	0	0	0	75.254	59.977	174.738	510.017	0	0	0	0	0	0	0	0	0.000	0	
1.mat	749.000	-6.575	-6.286	-7.939	-21.043	-22.311	-6.239	-11.499	-0.290	1.653	14.468	15.736	-0.336	3.560	22.216	20.026	0.137	39.143	31.184	37.804	38.843	0.000	-6.077	-4.171	4.261	6.484	-0.704	-13.378	-25.036	-33.715	-1.906	-8.432	-12.561	-5.373	7.301	29.297	13.106	148.931	149.842	0	150.561	0	727.956	1333.740	2933.175	3337.246	0	0	0	0	0	0	0	0	77.070	57.968	164.558	506.167	0	0	0	0	0	0	0	0	0.000	0	
